id,text,label
2230,tell me what's on my todo list,todo_list
10782,i need someone to look at my car and tell me why the light is on,schedule_maintenance
19825,will flight dl123 be on time,flight_status
11754,call someone for me,make_call
17488,allow my son to see my gps coordinates,share_location
16918,what hobbies do you do,what_are_your_hobbies
9832,"incorrect, it is certainly a false statement",no
20718,"how many carry ons can i take with spirit, going to tampa",carry_on
6103,whats the status of my frontier flight,flight_status
21428,"good talk, see you later",goodbye
21511,could you inform me of when i last got my car checked,last_maintenance
11843,create an alarm for 6am,alarm
2432,what is the routing number of my checking account at first national bankj,routing
16952,what do you do for hobbies,what_are_your_hobbies
12972,which fuel does my car take,gas_type
3830,i'd like you to text marie and let her know to meet me at the hospital,text
20178,what is the next song on this playlist,next_song
12971,what type of fuel should i use in my car,gas_type
20414,tell me when i should change me oil,oil_change_when
641,so what subjects do you like,what_can_i_ask_you
17516,have i got enough credit card points to get a new tablet device,redeem_rewards
12062,can you speak like a british dude,change_accent
568,call me mike from now on,change_user_name
16549,what did your friends call you,what_is_your_name
2971,do i have transaction fees if i use my american card internationally,international_fees
22084,can you share my location with roger,share_location
20837,"i need to make a quick decision, so roll a dice!",roll_dice
2260,could you use the male voice,change_accent
19569,tell me the meaning of hegemony,definition
8184,what is the number of remaining rewards points on my chase card,rewards_balance
21975,raise my credit limit,credit_limit_change
6663,what subjects do you know about,what_can_i_ask_you
5188,i seemed to misplaced my phone,find_phone
2193,i'd love to set an alarm,alarm
858,tell me how to roll over my 401k,rollover_401k
3981,remove fencing from my calendar for may 7th,calendar_update
7552,"from here, i take this bus to go to brooklyn and how long is the commute",distance
2578,what's the plug type in honduras,plug_type
15908,is it recommended to get any shots before i travel to africa,vaccines
5357,"i need to set up a vacation request, what do i need to give you",pto_request
3402,is a travel visa needed for thailand,international_visa
17850,do you know you are not human,are_you_a_bot
189,is my phone somewhere around here,find_phone
5050,i need to get a new motorcycle insurance plan,insurance_change
10178,i have what to do on wednesday,calendar
13911,do you know where my package is,order_status
6809,what way can i change oil at home,oil_change_how
15365,what's the weather like right now,weather
6306,i prefer to go by brad,change_user_name
15784,"stop, i changed my mind",cancel
1850,tell me how many days off i have taken so far,pto_used
20404,when does my oil need to be changed,oil_change_when
4591,i wanna know a phrase in spanish,translate
2652,what's the wait period until the next day off,next_holiday
1986,can i have a 2 sided dice,roll_dice
7220,can you freeze my account,freeze_account
10797,schedule a mechanic,schedule_maintenance
5956,what time is it in the central standard timezone,time
14523,what date did i have my oil changed last,last_maintenance
10949,i want you to disconnect from my phone,sync_device
6344,would you just like to call me paul,change_user_name
6321,my name is john,change_user_name
16974,what hobbies do you enjoy in your free time,what_are_your_hobbies
17200,text wenona and tell her we will be there tomorrow,text
401,how long until i get my replacement card,replacement_card_duration
19705,tell me something interesting about dogs,fun_fact
19603,can you tell me how do i get new insurance,insurance_change
17435,i need to share my location with noel,share_location
9086,how often should the oil get changed,oil_change_when
11050,thanks for answering my question,thank_you
19631,"help me, i don't know where my phone is",find_phone
18927,please help me with instructions on making chicken curry,recipe
17619,rock music playlist,play_music
12489,i need to report a new card please the atm hurt mine,damaged_card
16242,how do you spell hotdog,spelling
180,could you help me locate my phone,find_phone
11721,please dial x's phone number,make_call
5694,please speak german to me from now on,change_language
13341,can you tell me when our next day off is,next_holiday
11479,set a reminder for monday pay taxes,reminder_update
17244,i want you to send a text message for me,text
8536,how exactly do i find my credit score,credit_score
21591,how many teaspoons in one tablespoon,measurement_conversion
20197,was my last transaction at walmart,transactions
2357,what is the number of calories in a steak,calories
19145,go ahead and order everything on my shoping list,order
7414,would you let me know who programmed you,who_made_you
6515,"is paprika listed on my shopping list, please add it",shopping_list_update
10657,find out for me how many days off i have taken in total at this point,pto_used
4773,lets set a timer for me,timer
13060,do i need a socket converter if i'm going to be in france,plug_type
7125,check to see if i have reservations at prado at 6 pm,confirm_reservation
10411,what day is it gonna be in twenty-one days,date
3080,what am i gonna need for sushi,ingredients_list
14686,"tell me my scheduled meetings for today only, please",meeting_schedule
3365,please cancel the last input,cancel
15169,help me find a well reviewed hotel in dallas,book_hotel
16795,i need to know the interest rate that applies to my personal loan,interest_rate
11650,"i don't have sour cream, can i use yogurt instead",ingredient_substitution
13350,tell me when the next holiday arrives,next_holiday
11962,can you please tell me what is on my to-do list,todo_list
18016,can you please tell me my card's expiration month,expiration_date
17582,what are ways to utilize my credit card points,redeem_rewards
16855,how do i request a credit limit increase on my visa,credit_limit_change
19139,i need you to buy a mouse for me,order
19710,what's a fun fact about axolotls,fun_fact
18544,tell me your age,how_old_are_you
17052,"search for a flight from nyc to la on march 1, returning on march 5",book_flight
12659,display the routing number for account huntington,routing
426,"what time is it right now in adelaide, australia",time
3638,get my paycheck to direct deposit,direct_deposit
18120,add what's playing on my favorite playlist,update_playlist
436,what time is it right now at home,time
